dataset,smiles,sim_original,sim_extra,nearest_extra
novartis,O=c1[nH]c2cc(-c3ccc(F)cc3)ccc2cc1[O-],0.5277777777777778,0.30952380952380953,O=c1[nH]c2ccccc2cc1O
novartis,O=c1[nH]c2cc(C(F)(F)F)ccc2n1Cc1cc(Cl)ccc1O,0.6470588235294118,0.3695652173913043,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
novartis,O=c1[nH]c2ccc(-c3ccc(F)cc3)cc2cc1[O-],0.5277777777777778,0.30952380952380953,O=c1[nH]c2ccccc2cc1O
novartis,O=c1[nH]c2ccccc2c(=O)n1CCCl,0.358974358974359,0.35714285714285715,O=c1c2ccccc2[nH]c2ccc(Cl)cc12
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc(-c3ccco3)[nH]n12,0.5223880597014925,0.3698630136986301,Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc[nH]n12,0.576271186440678,0.421875,Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12
novartis,O=c1ccc2nc3ccc(O)cc3oc-2c1,0.41025641025641024,0.39622641509433965,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12
novartis,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,0.27419354838709675,0.29508196721311475,Oc1ccc2ncccc2c1
novartis,[NH3+]C(CO)c1ccccc1,0.46153846153846156,0.48148148148148145,O=C(O)[C@H](CO)c1ccccc1
novartis,c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,0.3469387755102041,0.3409090909090909,Oc1ccnc2ccccc12
novartis,c1ccc(-c2nc3n(c2-c2ccccc2)CCS3)cc1,0.2682926829268293,0.2765957446808511,N#Cc1c(O)nc(N)nc1-c1ccccc1
novartis,c1ccc(N2CC[NH2+]CC2)cc1,0.6086956521739131,0.5384615384615384,c1ccc(N2CCNCC2)cc1
novartis,c1ccc(Nc2nc(NC3CCCCC3)nc3ccccc23)cc1,0.5,0.44,O=[N+]([O-])c1ccc(Nc2nc(NC3CCCCC3)nc(NC3CCCCC3)n2)cc1
novartis,c1ccc(Nc2ncc3ccccc3n2)cc1,0.46875,0.46875,Oc1ncc2ccccc2n1
avlilumove,C#CC[NH+](C)[C@H](C)Cc1ccc(F)cc1,0.7058823529411765,0.5,C#CCN(C)[C@H](C)Cc1ccc(F)cc1
avlilumove,CC(=O)CC1CCCC[NH2+]1,0.4166666666666667,0.4117647058823529,CC(=O)CC1CCCCN1
avlilumove,CC(=O)CCC[NH+](C)C,0.85,0.4782608695652174,CC(=O)CCCC(=O)O
avlilumove,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.5333333333333333,0.7,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
avlilumove,CC(=O)OCCCC[NH+](C)C,0.7083333333333334,0.5172413793103449,CC(=O)OCCCCN(C)C
avlilumove,CC(=O)OCCC[NH+](C)C,0.7391304347826086,0.5,CC(=O)OCCCN(C)C
avlilumove,CC(=O)Oc1ccc2c3c1O[C@@H]1C(OC(C)=O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,1.0,0.6875,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
avlilumove,CC(C(=O)[O-])N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,0.36538461538461536,0.8048780487804879,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
avlilumove,CC(C)(C)[NH2+]CC(O)COc1ccccc1C1CCCC1,1.0,0.6666666666666666,CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1
avlilumove,CC(C)(C)[NH2+]CC(O)COc1nsnc1N1CCOCC1,1.0,0.6923076923076923,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
avlilumove,CC(C)Cc1ccc([C@@H](C)C(=O)[O-])cc1,1.0,0.7241379310344828,CC(C)Cc1ccc(C(C)C(=O)O)cc1
avlilumove,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,1.0,0.9814814814814815,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]
avlilumove,CC(Cc1ccc(C(C)(C)C)cc1)C[NH+]1CC(C)OC(C)C1,0.3018867924528302,0.6,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
avlilumove,CC/C(=C(/c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,1.0,0.6666666666666666,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
avlilumove,CC1(C)CC(=O)CC(C)(C)[NH2+]1,0.5454545454545454,0.45454545454545453,CC1(C)CC(=O)CC(C)(C)N1
avlilumove,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,1.0,0.8181818181818182,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
avlilumove,CC1=CC[NH+]2CCC[C@@H]12,0.45454545454545453,0.30303030303030304,CC1=CCCC[C@@H]1N
avlilumove,CC1CCC([NH+]2CCN(c3ccccc3F)CC2)CC1,0.3877551020408163,0.6097560975609756,CC1CCC(N2CCN(c3ccccc3F)CC2)CC1
avlilumove,CC1CC[NH+]2CCCC12,1.0,0.25925925925925924,C[C@@H]1CCCC[C@@H]1N
avlilumove,CC1CCc2cc(F)cc3c(=O)c(C(=O)[O-])cn1c23,0.576271186440678,0.8043478260869565,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
avlilumove,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)C[NH+](C)C,1.0,0.7021276595744681,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
avlilumove,CCC1OC(=O)CC(O)C(C)C(CC=O)(OC2OC(C)CC([NH+](C)C)C2O)CC(C)C(=O)/C=C\C(C)=C/C1C,0.6705882352941176,0.7974683544303798,CCC1OC(=O)CC(O)C(C)C(CC=O)(OC2OC(C)CC(N(C)C)C2O)CC(C)C(=O)/C=C\C(C)=C/C1C
avlilumove,CCC1OC(=O)CC(O)CC(OC2OC(C)CC([NH+](C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C2OC2C1C,0.6022727272727273,0.7948717948717948,CCC1OC(=O)CC(O)CC(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C2OC2C1C
avlilumove,CCCC(=O)Nc1ccc(OC[C@H](O)C[NH2+]C(C)C)c(C(C)=O)c1,1.0,0.7272727272727273,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
avlilumove,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.47058823529411764,0.7352941176470589,CCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
avlilumove,CCCCC1CC[NH+](CCCC(=O)c2ccccc2C)CC1,0.40384615384615385,0.66,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1
avlilumove,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.4444444444444444,0.7631578947368421,CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
avlilumove,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.4444444444444444,0.7631578947368421,CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](C/C=C/CCCC(=O)[O-])C(=O)C[C@@H]1O,0.39622641509433965,0.8333333333333334,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](CCCCCCC(=O)[O-])C(=O)C[C@@H]1O,0.4090909090909091,0.8235294117647058,CCCCC[C@H](O)/C=C/[C@H]1[C@H](CCCCCCC(=O)O)C(=O)C[C@@H]1O
avlilumove,CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1,0.5853658536585366,0.6086956521739131,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
avlilumove,CCCOC(=O)NCCC[NH+](C)C,0.4722222222222222,0.6,CCCOC(=O)NCCCN(C)C
avlilumove,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,0.8421052631578947,0.65625,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1
avlilumove,CCN(C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1,1.0,0.7209302325581395,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
avlilumove,CCN(CC)C(=O)Nc1ccc(OCC(O)C[NH2+]C)c(C(C)=O)c1,0.5833333333333334,0.7547169811320755,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC)c(C(C)=O)c1
avlilumove,CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@@H]32,0.4852941176470588,0.6567164179104478,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)CC1C(F)(F)F,0.3793103448275862,0.38181818181818183,CCOC(=O)c1nn(Cc2ccccc2)nc1O
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)C[C@@H]1C(F)(F)F,0.3793103448275862,0.38181818181818183,CCOC(=O)c1nn(Cc2ccccc2)nc1O
avlilumove,CC[NH+]1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.5151515151515151,0.6349206349206349,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
avlilumove,CC[NH2+]C,0.45454545454545453,0.3333333333333333,CCN(CC)CC
avlilumove,CN1c2ccccc2C(=O)N(CC[NH+](C)C)c2ccccc21,0.38636363636363635,0.6410256410256411,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
avlilumove,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)[NH+]2C,1.0,0.5555555555555556,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
avlilumove,COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@@H]1O)[NH+]2C,1.0,0.42857142857142855,COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C
avlilumove,COC1C=CC(CN2C(=O)[C@H]3C([C@H]2CC(F)F)[C@@H]2CCC[NH+]2[C@H]3c2ccc(C#N)cc2)=CC1,0.23170731707317074,0.6962025316455697,COC1C=CC(CN2C(=O)[C@H]3C([C@H]2CC(F)F)[C@@H]2CCCN2[C@H]3c2ccc(C#N)cc2)=CC1
avlilumove,COCCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1,1.0,0.6363636363636364,COCCc1ccc(OCC(O)CNC(C)C)cc1
avlilumove,COc1cc(C[NH+]2CCC3(C=Cc4ccccc43)CC2)cc(OC)c1OC,0.30434782608695654,0.6538461538461539,COc1cc(CN2CCC3(C=Cc4ccccc43)CC2)cc(OC)c1OC
avlilumove,COc1cc2c(cc1OC)[C@@]13CC[NH+]4CC5=CCOC6CC(=O)N2C1[C@@H]6[C@@H]5C[C@@H]43,1.0,0.647887323943662,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@@H]6[C@@H]5C[C@@H]43
avlilumove,COc1ccc(C(=O)CCC(=O)[O-])cc1,0.6060606060606061,0.7096774193548387,COc1ccc(C(=O)CCC(=O)O)cc1
avlilumove,COc1ccc(C[C@H](C)[NH3+])cc1,1.0,0.6428571428571429,COc1ccc(C[C@@H](C)N)cc1
avlilumove,COc1ccc(OC)c([C@H](O)[C@@H](C)[NH3+])c1,0.42857142857142855,0.7058823529411765,COc1ccc(OC)c([C@H](O)[C@@H](C)N)c1
avlilumove,COc1ccc2[nH+]c(-c3ccccc3)cc(N)c2c1,0.6216216216216216,0.5227272727272727,COc1ccc2nc(-c3ccccc3)cc(N)c2c1
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH+](C)CC[C@@]341,1.0,0.6551724137931034,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH2+]CC[C@@]341,1.0,0.6551724137931034,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341
avlilumove,COc1cccc(C[C@H](C)[NH3+])c1,0.6129032258064516,0.7096774193548387,COc1cccc(C[C@H](C)N)c1
avlilumove,C[C@@H](O)C(=O)[O-],1.0,0.5333333333333333,C[C@H](O)C(=O)O
avlilumove,C[C@@H]([NH3+])[C@@H](O)c1ccccc1,1.0,0.6,C[C@@H](N)[C@@H](O)c1ccccc1
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,0.8235294117647058,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,0.8235294117647058,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
avlilumove,C[C@H](O)C(=O)[O-],1.0,0.5333333333333333,C[C@H](O)C(=O)O
avlilumove,C[C@H]([NH3+])Cc1ccccc1,1.0,0.5833333333333334,C[C@@H](N)Cc1ccccc1
avlilumove,C[C@H]([NH3+])[C@@H](O)c1ccccc1,1.0,0.6,C[C@@H](N)[C@@H](O)c1ccccc1
avlilumove,C[NH+](C)CC/C=C1\c2ccccc2COc2ccccc21,1.0,0.6829268292682927,CN(C)CCC=C1c2ccccc2COc2ccccc21
avlilumove,C[NH+](C)CCCC#N,0.5652173913043478,0.4166666666666667,CN(C)CCCC#N
avlilumove,C[NH+](C)CCCCC#N,0.5833333333333334,0.44,CN(C)CCCCC#N
avlilumove,C[NH+](C)CCCCS(=O)(=O)c1ccccc1,0.5,0.6060606060606061,CN(C)CCCCS(=O)(=O)c1ccccc1
avlilumove,C[NH+](C)CCCCS(=O)c1ccccc1,0.45454545454545453,0.5882352941176471,CN(C)CCCCS(=O)c1ccccc1
avlilumove,C[NH+](C)CCCCSc1ccccc1,0.4838709677419355,0.5666666666666667,NCCCCSc1ccccc1
avlilumove,C[NH+](C)CCCNC(=O)c1ccccc1,0.5588235294117647,0.6111111111111112,CN(C)CCCNC(=O)c1ccccc1
avlilumove,C[NH+](C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.3953488372093023,0.6956521739130435,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
avlilumove,C[NH+](C)CCNC(=O)c1ccccc1,0.59375,0.5882352941176471,CN(C)CCNC(=O)c1ccccc1
avlilumove,C[NH+](C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,0.32653061224489793,0.7021276595744681,CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(O)C2,1.0,0.36,CN1[C@@H]2CC[C@H]1CC(O)C2
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1.0,0.6739130434782609,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1.0,0.6739130434782609,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
avlilumove,C[NH2+]C(C)(C)Cc1ccccc1,0.5384615384615384,0.5384615384615384,CC(C)(N)Cc1ccccc1
avlilumove,C[NH2+]C(C)Cc1ccccc1OC,0.5277777777777778,0.5882352941176471,CNC(C)Cc1ccccc1OC
avlilumove,C[NH2+]C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0,0.6585365853658537,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
avlilumove,C[NH2+][C@@H](C)Cc1ccccc1,1.0,0.5384615384615384,C[C@@H](N)Cc1ccccc1
avlilumove,C[NH2+][C@H](C)[C@@H](O)c1ccccc1,1.0,0.5555555555555556,C[C@@H](N)[C@@H](O)c1ccccc1
avlilumove,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CC[NH2+]CC1,0.26666666666666666,0.8125,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CCNCC1
avlilumove,Cc1cc(=O)oc2cc(C3OC(C(=O)[O-])C(O)C(O)C3O)ccc12,0.6792452830188679,0.8085106382978723,Cc1cc(=O)oc2cc(C3OC(C(=O)O)C(O)C(O)C3O)ccc12
avlilumove,Cc1cc(Cl)ccc1O[C@H](C)C(=O)[O-],0.6111111111111112,0.7428571428571429,Cc1cc(Cl)ccc1O[C@@H](C)C(=O)O
avlilumove,Cc1ccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)cc1C,0.2777777777777778,0.8032786885245902,Cc1ccc(-n2ncc(C(=O)Nc3nccs3)c2C2CCNCC2)cc1C
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,0.4,0.627906976744186,Cc1ccc(C)c(N2CCN(C3C4CC5CC(C4)CC3C5)CC2)c1
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCC(C)C3)CC2)c1,0.3902439024390244,0.6,Cc1ccc(C)c(N2CCN(C3CCC(C)C3)CC2)c1
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCC(C)C3)CC2)c1,0.37209302325581395,0.6170212765957447,Cc1ccc(C)c(N2CCN(C3CCCC(C)C3)CC2)c1
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCCCC3)CC2)c1,0.42105263157894735,0.6097560975609756,Cc1ccc(C)c(N2CCN(C3CCCCCC3)CC2)c1
avlilumove,Cc1cccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)c1,0.273972602739726,0.8064516129032258,Cc1cccc(-n2ncc(C(=O)Nc3nccs3)c2C2CCNCC2)c1
avlilumove,Cn1nnnc1SCC1CS[C@@H]2C(=NC(=O)[C@H](O)c3ccccc3)C(=O)N2C1C(=O)[O-],0.4942528735632184,0.4222222222222222,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1
avlilumove,FC(F)(F)c1cccc(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,0.5306122448979592,0.6521739130434783,FC(F)(F)c1cccc(N2CCN(C3C4CC5CC(C4)CC3C5)CC2)c1
avlilumove,FC1(F)CCNC1,0.6842105263157895,0.6470588235294118,FC1(F)CCNCC1
avlilumove,FC1CC[NH2+]C1,0.7222222222222222,0.2727272727272727,FC1CCNCC1
avlilumove,F[C@@H]1C[NH2+]CC[C@H]1Cc1ccccc1,0.43243243243243246,0.5263157894736842,F[C@H]1CNCC[C@H]1Cc1ccccc1
avlilumove,F[C@H]1C[NH2+]CC[C@H]1Cc1ccccc1,0.43243243243243246,0.5263157894736842,F[C@H]1CNCC[C@H]1Cc1ccccc1
avlilumove,N#CC1CC(F)CN1,0.21875,0.25,FC1CCNC1
avlilumove,N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CC(F)(F)CN32)cc1,0.2625,0.703125,N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@H](F)CN32)cc1
avlilumove,N#Cc1ccc2c(c1)N(CCCC[NH+]1CCC(O)CC1)c1ccccc1S2,0.9411764705882353,0.7321428571428571,N#Cc1ccc2c(c1)N(CCCCN1CCC(O)CC1)c1ccccc1S2
avlilumove,NCCS(=O)(=O)c1ccccc1,0.48,0.76,NCCCS(=O)(=O)c1ccccc1
avlilumove,Nc1c2c([nH+]c3ccccc13)-c1ccccc1CC2,0.5128205128205128,0.5,Nc1c2c(nc3ccccc13)-c1ccccc1CC2
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Br)cc12,0.6764705882352942,0.4878048780487805,Nc1cc(-c2ccccc2)nc2ccc(Br)cc12
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Cl)cc12,0.6764705882352942,0.4878048780487805,Nc1cc(-c2ccccc2)nc2ccc(Cl)cc12
avlilumove,O=C(CCC[NH+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.410958904109589,0.6461538461538462,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
avlilumove,O=C(N[C@H]1CCCC[C@H]1C(=O)[O-])c1ccccc1,0.46938775510204084,0.7941176470588235,O=C(N[C@H]1CCCC[C@H]1C(=O)O)c1ccccc1
avlilumove,O=C([O-])COc1ccc(Cl)cc1Cl,0.47058823529411764,0.71875,O=C(O)COc1ccc(Cl)cc1Cl
avlilumove,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.34375,0.6956521739130435,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO
avlilumove,O=C([O-])c1ccccc1-c1ncc(-c2ccccc2)o1,0.5555555555555556,0.8055555555555556,O=C(O)c1ccccc1-c1ncc(-c2ccccc2)o1
avlilumove,O=C([O-])c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.43902439024390244,0.8,O=C(O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1
avlilumove,O=C([O-])c1ccccc1Nc1cccc(C(F)(F)F)c1,0.5,0.7692307692307693,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
avlilumove,O=C([O-])c1nc(Cl)ccc1Cl,0.41935483870967744,0.6923076923076923,O=C(O)c1nc(Cl)ccc1Cl
avlilumove,O=C1CCCN1CC#CC[NH+]1CCCC1,0.4772727272727273,0.6,O=C1CCCN1CC#CCN1CCCC1
avlilumove,O=C1C[C@@H]2OCC=C3C[NH+]4CC[C@]56c7ccccc7N1[C@H]5C2[C@H]3C[C@H]46,1.0,0.6212121212121212,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
avlilumove,O=S1(=O)CCNCC1,0.16666666666666666,0.38461538461538464,C1CN1
avlilumove,[NH3+]C(CO)(CO)CO,0.6,0.35714285714285715,OCC(F)(F)F
avlilumove,[NH3+]CCCCCS(=O)(=O)c1ccccc1,0.5,0.6666666666666666,NCCCCCS(=O)(=O)c1ccccc1
avlilumove,[NH3+]CCCCCSc1ccccc1,0.4827586206896552,0.6428571428571429,NCCCCCSc1ccccc1
avlilumove,[NH3+]CCCCS(=O)(=O)c1ccccc1,0.4827586206896552,0.6551724137931034,NCCCCS(=O)(=O)c1ccccc1
avlilumove,[NH3+]CCCCSc1ccccc1,0.4642857142857143,0.6296296296296297,NCCCCSc1ccccc1
avlilumove,[NH3+]CCCS(=O)(=O)c1ccccc1,0.4642857142857143,0.6428571428571429,NCCCS(=O)(=O)c1ccccc1
avlilumove,[NH3+]CCCSc1ccccc1,0.4444444444444444,0.6153846153846154,NCCCSc1ccccc1
avlilumove,[NH3+]CCSc1ccccc1,0.41379310344827586,0.5833333333333334,NCCSc1ccccc1
avlilumove,[NH3+]Cc1cc(-c2ccccc2)nc2ccccc12,0.3611111111111111,0.6875,NCc1cc(-c2ccccc2)nc2ccccc12
avlilumove,c1ccc(N2CC[NH2+]CC2)cc1,0.6086956521739131,0.5384615384615384,c1ccc(N2CCNCC2)cc1
avlilumove,c1cnc(N2CC[NH2+]CC2)nc1,0.3142857142857143,0.5555555555555556,c1cnc(N2CCNCC2)nc1
