dataset,smiles,exp,pred_iso,err_iso,pred_lin,err_lin,n_atoms,rings,site,pka_bin
avlilumove,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,4.31,4.3209895849999995,0.010989584999999913,4.3209895849999995,0.010989584999999913,30,3,acid-only,4-7
avlilumove,CC(Cc1ccc(C(C)(C)C)cc1)C[NH+]1CC(C)OC(C)C1,7.34,7.218221649484537,0.12177835051546282,7.218221649484537,0.12177835051546282,22,2,base-only,7-10
avlilumove,CC/C(=C(/c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,8.48,9.072318980861242,0.5923189808612417,9.072318980861242,0.5923189808612417,28,3,base-only,7-10
avlilumove,CC1(C)CC(=O)CC(C)(C)[NH2+]1,7.9,8.424154099206355,0.5241540992063545,8.424154099206355,0.5241540992063545,11,1,base-only,7-10
avlilumove,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,5.15,4.792523809523809,0.3574761904761914,4.792523809523809,0.3574761904761914,22,1,acid-only,4-7
avlilumove,CC1=CC[NH+]2CCC[C@@H]12,10.55,10.61905797101449,0.06905797101448918,10.61905797101449,0.06905797101448918,9,2,base-only,>10
avlilumove,CC1CCC([NH+]2CCN(c3ccccc3F)CC2)CC1,7.4,7.4990476190476185,0.09904761904761816,7.4990476190476185,0.09904761904761816,20,3,base-only,7-10
avlilumove,CC1CC[NH+]2CCCC12,11.4,11.371346153846153,0.028653846153847695,11.371346153846153,0.028653846153847695,9,2,base-only,>10
avlilumove,CC1CCc2cc(F)cc3c(=O)c(C(=O)[O-])cn1c23,6.325,5.577957746478874,0.7470422535211263,5.577957746478874,0.7470422535211263,19,3,acid-only,4-7
avlilumove,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)C[NH+](C)C,9.06,8.923143617021278,0.13685638297872238,8.923143617021278,0.13685638297872238,25,2,base-only,7-10
avlilumove,CCC1OC(=O)CC(O)C(C)C(CC=O)(OC2OC(C)CC([NH+](C)C)C2O)CC(C)C(=O)/C=C\C(C)=C/C1C,8.83,8.923143617021278,0.09314361702127805,8.923143617021278,0.09314361702127805,39,2,base-only,7-10
avlilumove,CCC1OC(=O)CC(O)CC(OC2OC(C)CC([NH+](C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C2OC2C1C,8.79,8.923143617021278,0.13314361702127897,8.923143617021278,0.13314361702127897,39,3,base-only,7-10
avlilumove,CCCC(=O)Nc1ccc(OC[C@H](O)C[NH2+]C(C)C)c(C(C)=O)c1,9.52,9.527120210227274,0.007120210227274271,9.527120210227274,0.007120210227274271,24,1,base-only,7-10
avlilumove,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.56,3.438967408888889,0.1210325911111112,3.438967408888889,0.1210325911111112,16,0,acid-only,<4
avlilumove,CCCCC1CC[NH+](CCCC(=O)c2ccccc2C)CC1,7.85,8.079237179487178,0.22923717948717837,8.079237179487178,0.22923717948717837,22,2,base-only,7-10
avlilumove,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.6,3.438967408888889,0.16103259111111123,3.438967408888889,0.16103259111111123,20,0,acid-only,<4
avlilumove,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.65,3.670333333333334,0.020333333333334203,3.670333333333334,0.020333333333334203,22,0,acid-only,<4
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](C/C=C/CCCC(=O)[O-])C(=O)C[C@@H]1O,4.77,4.90423647008547,0.13423647008547057,4.90423647008547,0.13423647008547057,25,1,acid-only,4-7
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](CCCCCCC(=O)[O-])C(=O)C[C@@H]1O,4.87,4.90423647008547,0.03423647008547004,4.90423647008547,0.03423647008547004,25,1,acid-only,4-7
avlilumove,CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1,9.0,9.072318980861242,0.07231898086124211,9.072318980861242,0.07231898086124211,21,2,base-only,7-10
avlilumove,CCCOC(=O)NCCC[NH+](C)C,9.48,9.421452379310344,0.05854762068965691,9.421452379310344,0.05854762068965691,13,0,base-only,7-10
avlilumove,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,7.72,7.803333333333335,0.08333333333333481,7.803333333333335,0.08333333333333481,27,2,base-only,7-10
avlilumove,CCN(C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1,8.8,8.846706345238095,0.04670634523809447,8.846706345238095,0.04670634523809447,18,1,base-only,7-10
avlilumove,CCN(CC)C(=O)Nc1ccc(OCC(O)C[NH2+]C)c(C(C)=O)c1,9.66,9.19998260869565,0.4600173913043495,9.19998260869565,0.4600173913043495,24,1,base-only,7-10
avlilumove,CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@@H]32,7.1,7.218221649484537,0.1182216494845374,7.218221649484537,0.1182216494845374,26,5,base-only,7-10
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)CC1C(F)(F)F,5.4,7.218221649484537,1.8182216494845367,7.218221649484537,1.8182216494845367,21,2,base-only,4-7
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)C[C@@H]1C(F)(F)F,5.4,7.159655176866954,1.7596551768669535,7.159655176866954,1.7596551768669535,21,2,base-only,4-7
avlilumove,CC[NH+]1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,9.3,9.370787557692305,0.07078755769230405,9.370787557692305,0.07078755769230405,25,2,base-only,7-10
avlilumove,CC[NH2+]C,10.9,10.979754098360658,0.07975409836065772,10.979754098360658,0.07975409836065772,4,0,base-only,>10
avlilumove,CN1c2ccccc2C(=O)N(CC[NH+](C)C)c2ccccc21,8.28,8.64512658227848,0.3651265822784815,8.64512658227848,0.3651265822784815,22,3,base-only,7-10
avlilumove,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)[NH+]2C,8.7,8.64512658227848,0.054873417721518436,8.64512658227848,0.054873417721518436,22,3,base-only,7-10
avlilumove,COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@@H]1O)[NH+]2C,8.15,8.735251141552508,0.5852511415525079,8.735251141552508,0.5852511415525079,14,2,base-only,7-10
avlilumove,COC1C=CC(CN2C(=O)[C@H]3C([C@H]2CC(F)F)[C@@H]2CCC[NH+]2[C@H]3c2ccc(C#N)cc2)=CC1,6.0,7.611534396825397,1.6115343968253972,7.611534396825397,1.6115343968253972,33,5,base-only,4-7
avlilumove,COCCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1,9.56,9.63441516766467,0.07441516766466982,9.63441516766467,0.07441516766466982,19,1,base-only,7-10
avlilumove,COc1cc(C[NH+]2CCC3(C=Cc4ccccc43)CC2)cc(OC)c1OC,8.4,8.068092105263156,0.3319078947368439,8.068092105263156,0.3319078947368439,27,4,base-only,7-10
avlilumove,COc1ccc(C(=O)CCC(=O)[O-])cc1,4.7,4.590291843283583,0.1097081567164171,4.590291843283583,0.1097081567164171,15,1,acid-only,4-7
avlilumove,COc1ccc(C[C@H](C)[NH3+])cc1,9.99,9.97819526627219,0.011804733727810657,9.97819526627219,0.011804733727810657,12,1,base-only,7-10
avlilumove,COc1ccc(OC)c([C@H](O)[C@@H](C)[NH3+])c1,9.32,9.199959459459462,0.12004054054053803,9.199959459459462,0.12004054054053803,15,1,base-only,7-10
avlilumove,COc1ccc2[nH+]c(-c3ccccc3)cc(N)c2c1,8.7,6.653838383838384,2.0461616161616156,6.653838383838384,2.0461616161616156,19,3,base-only,7-10
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH+](C)CC[C@@]341,8.22,8.064161676646705,0.1558383233532954,8.064161676646705,0.1558383233532954,22,5,base-only,7-10
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH2+]CC[C@@]341,9.23,9.316164603550295,0.08616460355029432,9.316164603550295,0.08616460355029432,21,5,base-only,7-10
avlilumove,COc1cccc(C[C@H](C)[NH3+])c1,9.86,9.85106896551724,0.008931034482760225,9.85106896551724,0.008931034482760225,12,1,base-only,7-10
avlilumove,C[C@@H](O)C(=O)[O-],3.86,3.670333333333334,0.18966666666666576,3.670333333333334,0.18966666666666576,6,0,acid-only,<4
avlilumove,C[C@@H]([NH3+])[C@@H](O)c1ccccc1,9.05,9.19998260869565,0.14998260869564994,9.19998260869565,0.14998260869564994,11,1,base-only,7-10
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.04,4.952820000000001,0.08717999999999915,4.952820000000001,0.08717999999999915,28,4,acid-only,4-7
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.03,4.952820000000001,0.07717999999999936,4.952820000000001,0.07717999999999936,28,4,acid-only,4-7
avlilumove,C[C@H](O)C(=O)[O-],3.86,3.498032258064516,0.3619677419354841,3.498032258064516,0.3619677419354841,6,0,acid-only,<4
avlilumove,C[C@H]([NH3+])Cc1ccccc1,9.94,9.986428571428572,0.046428571428572596,9.986428571428572,0.046428571428572596,10,1,base-only,7-10
avlilumove,C[C@H]([NH3+])[C@@H](O)c1ccccc1,9.19,9.316164603550295,0.12616460355029524,9.316164603550295,0.12616460355029524,11,1,base-only,7-10
avlilumove,C[NH+](C)CC/C=C1\c2ccccc2COc2ccccc21,8.7,8.424154099206355,0.27584590079364446,8.424154099206355,0.27584590079364446,21,3,base-only,7-10
avlilumove,C[NH+](C)CCCC#N,8.7,8.80029268292683,0.10029268292683113,8.80029268292683,0.10029268292683113,8,0,base-only,7-10
avlilumove,C[NH+](C)CCCCC#N,9.5,9.199959459459462,0.30004054054053775,9.199959459459462,0.30004054054053775,9,0,base-only,7-10
avlilumove,C[NH+](C)CCCCS(=O)(=O)c1ccccc1,9.3,9.370787557692305,0.07078755769230405,9.370787557692305,0.07078755769230405,16,1,base-only,7-10
avlilumove,C[NH+](C)CCCCS(=O)c1ccccc1,9.4,9.072318980861242,0.32768101913875824,9.072318980861242,0.32768101913875824,15,1,base-only,7-10
avlilumove,C[NH+](C)CCCCSc1ccccc1,9.8,9.755759009009006,0.04424099099099443,9.755759009009006,0.04424099099099443,14,1,base-only,7-10
avlilumove,C[NH+](C)CCCNC(=O)c1ccccc1,9.3,9.527120210227274,0.22712021022727313,9.527120210227274,0.22712021022727313,15,1,base-only,7-10
avlilumove,C[NH+](C)CCCOc1nn(Cc2ccccc2)c2ccccc12,9.27,9.199959459459462,0.07004054054053732,9.199959459459462,0.07004054054053732,23,3,base-only,7-10
avlilumove,C[NH+](C)CCNC(=O)c1ccccc1,8.5,8.357775039408867,0.14222496059113254,8.357775039408867,0.14222496059113254,14,1,base-only,7-10
avlilumove,C[NH+](C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,9.61,9.63441516766467,0.02441516766467089,9.63441516766467,0.02441516766467089,22,3,base-only,7-10
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(O)C2,10.195,10.280774647887327,0.0857746478873267,10.280774647887327,0.0857746478873267,10,2,base-only,>10
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,9.84,9.63441516766467,0.20558483233532954,9.63441516766467,0.20558483233532954,21,3,base-only,7-10
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,9.84,9.421452379310344,0.41854762068965634,9.421452379310344,0.41854762068965634,21,3,base-only,7-10
avlilumove,C[NH2+]C(C)(C)Cc1ccccc1,10.37,10.328888888888889,0.04111111111111043,10.328888888888889,0.04111111111111043,12,1,base-only,>10
avlilumove,C[NH2+]C(C)Cc1ccccc1OC,10.45,9.97819526627219,0.47180473372780973,9.97819526627219,0.47180473372780973,13,1,base-only,>10
avlilumove,C[NH2+]C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,8.0,9.072318980861242,1.072318980861242,9.072318980861242,1.072318980861242,20,3,base-only,7-10
avlilumove,C[NH2+][C@@H](C)Cc1ccccc1,9.99,10.280774647887327,0.29077464788732676,10.280774647887327,0.29077464788732676,11,1,base-only,7-10
avlilumove,C[NH2+][C@H](C)[C@@H](O)c1ccccc1,9.73,9.755759009009006,0.02575900900900585,9.755759009009006,0.02575900900900585,12,1,base-only,7-10
avlilumove,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CC[NH2+]CC1,9.9,9.45308,0.44692000000000043,9.45308,0.44692000000000043,27,4,base-only,7-10
avlilumove,Cc1cc(=O)oc2cc(C3OC(C(=O)[O-])C(O)C(O)C3O)ccc12,2.82,3.1676343283582105,0.3476343283582106,3.1676343283582105,0.3476343283582106,24,3,acid-only,<4
avlilumove,Cc1cc(Cl)ccc1O[C@H](C)C(=O)[O-],3.21,3.1676343283582105,0.042365671641789504,3.1676343283582105,0.042365671641789504,14,1,acid-only,<4
avlilumove,Cc1ccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)cc1C,10.0,9.527120210227274,0.47287978977272616,9.527120210227274,0.47287978977272616,27,4,base-only,7-10
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,7.6,7.468552427230048,0.131447572769952,7.468552427230048,0.131447572769952,24,6,base-only,7-10
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCC(C)C3)CC2)c1,7.5,7.5490476190476175,0.04904761904761745,7.5490476190476175,0.04904761904761745,20,3,base-only,7-10
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCC(C)C3)CC2)c1,7.16,7.468552427230048,0.3085524272300475,7.468552427230048,0.3085524272300475,21,3,base-only,7-10
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCCCC3)CC2)c1,7.54,7.5490476190476175,0.009047619047617417,7.5490476190476175,0.009047619047617417,21,3,base-only,7-10
avlilumove,Cc1cccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)c1,10.0,9.45308,0.5469200000000001,9.45308,0.5469200000000001,26,4,base-only,7-10
avlilumove,Cn1nnnc1SCC1CS[C@@H]2C(=NC(=O)[C@H](O)c3ccccc3)C(=O)N2C1C(=O)[O-],3.4,2.930822580645161,0.46917741935483903,2.930822580645161,0.46917741935483903,31,4,acid-only,<4
avlilumove,FC(F)(F)c1cccc(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,7.45,7.468552427230048,0.018552427230047464,7.468552427230048,0.018552427230047464,26,6,base-only,7-10
avlilumove,FC1(F)CCNC1,7.5,8.03960396039604,0.5396039603960396,8.03960396039604,0.5396039603960396,7,1,base-only,7-10
avlilumove,FC1CC[NH2+]C1,9.4,9.072318980861242,0.32768101913875824,9.072318980861242,0.32768101913875824,6,1,base-only,7-10
avlilumove,F[C@@H]1C[NH2+]CC[C@H]1Cc1ccccc1,8.8,9.316164603550295,0.516164603550294,9.316164603550295,0.516164603550294,14,2,base-only,7-10
avlilumove,F[C@H]1C[NH2+]CC[C@H]1Cc1ccccc1,9.3,9.45308,0.15307999999999922,9.45308,0.15307999999999922,14,2,base-only,7-10
avlilumove,N#CC1CC(F)CN1,4.0,7.218221649484537,3.218221649484537,7.218221649484537,3.218221649484537,8,1,base-only,<4
avlilumove,N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CC(F)(F)CN32)cc1,2.0,7.468552427230048,5.468552427230048,7.468552427230048,5.468552427230048,31,5,base-only,<4
avlilumove,N#Cc1ccc2c(c1)N(CCCC[NH+]1CCC(O)CC1)c1ccccc1S2,8.76,8.846706345238095,0.0867063452380954,8.846706345238095,0.0867063452380954,27,4,base-only,7-10
avlilumove,NCCS(=O)(=O)c1ccccc1,7.8,8.36059523809524,0.5605952380952397,8.36059523809524,0.5605952380952397,12,1,base-only,7-10
avlilumove,Nc1c2c([nH+]c3ccccc13)-c1ccccc1CC2,8.1,6.038698630136985,2.0613013698630143,6.038698630136985,2.0613013698630143,19,4,base-only,7-10
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Br)cc12,7.4,6.959968750000002,0.44003124999999876,6.959968750000002,0.44003124999999876,18,3,base-only,7-10
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Cl)cc12,7.4,6.959968750000002,0.44003124999999876,6.959968750000002,0.44003124999999876,18,3,base-only,7-10
avlilumove,O=C(CCC[NH+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,7.6,9.421452379310344,1.8214523793103439,9.421452379310344,1.8214523793103439,28,4,both,7-10
avlilumove,O=C(N[C@H]1CCCC[C@H]1C(=O)[O-])c1ccccc1,3.3,3.723239725490196,0.42323972549019606,3.723239725490196,0.42323972549019606,18,2,acid-only,<4
avlilumove,O=C([O-])COc1ccc(Cl)cc1Cl,2.64,2.930822580645161,0.29082258064516076,2.930822580645161,0.29082258064516076,13,1,acid-only,<4
avlilumove,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,3.62,3.438967408888889,0.18103259111111125,3.438967408888889,0.18103259111111125,13,0,acid-only,<4
avlilumove,O=C([O-])c1ccccc1-c1ncc(-c2ccccc2)o1,2.9,3.316725881578947,0.4167258815789472,3.316725881578947,0.4167258815789472,20,3,both,<4
avlilumove,O=C([O-])c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,3.4,3.220808823529412,0.1791911764705878,3.220808823529412,0.1791911764705878,23,3,both,<4
avlilumove,O=C([O-])c1ccccc1Nc1cccc(C(F)(F)F)c1,4.09,3.498032258064516,0.5919677419354841,3.498032258064516,0.5919677419354841,20,2,both,4-7
avlilumove,O=C([O-])c1nc(Cl)ccc1Cl,2.32,2.482166666666667,0.16216666666666724,2.482166666666667,0.16216666666666724,11,1,both,<4
avlilumove,O=C1CCCN1CC#CC[NH+]1CCCC1,8.4,8.36059523809524,0.03940476190476083,8.36059523809524,0.03940476190476083,15,2,base-only,7-10
avlilumove,O=C1C[C@@H]2OCC=C3C[NH+]4CC[C@]56c7ccccc7N1[C@H]5C2[C@H]3C[C@H]46,8.26,8.03960396039604,0.22039603960396015,8.03960396039604,0.22039603960396015,25,7,base-only,7-10
avlilumove,O=S1(=O)CCNCC1,5.4,8.064161676646705,2.664161676646705,8.064161676646705,2.664161676646705,8,1,base-only,4-7
avlilumove,[NH3+]C(CO)(CO)CO,8.08,8.079237179487178,0.00076282051282206,8.079237179487178,0.00076282051282206,8,0,base-only,7-10
avlilumove,[NH3+]CCCCCS(=O)(=O)c1ccccc1,10.4,10.328888888888889,0.07111111111111157,10.328888888888889,0.07111111111111157,15,1,base-only,>10
avlilumove,[NH3+]CCCCCSc1ccccc1,10.5,10.328888888888889,0.1711111111111112,10.328888888888889,0.1711111111111112,13,1,base-only,>10
avlilumove,[NH3+]CCCCS(=O)(=O)c1ccccc1,10.0,10.280774647887327,0.280774647887327,10.280774647887327,0.280774647887327,14,1,base-only,7-10
avlilumove,[NH3+]CCCCSc1ccccc1,10.4,10.280774647887327,0.11922535211267338,10.280774647887327,0.11922535211267338,12,1,base-only,>10
avlilumove,[NH3+]CCCS(=O)(=O)c1ccccc1,9.2,9.37261575,0.1726157500000003,9.37261575,0.1726157500000003,13,1,base-only,7-10
avlilumove,[NH3+]CCCSc1ccccc1,9.9,9.97819526627219,0.0781952662721892,9.97819526627219,0.0781952662721892,11,1,base-only,7-10
avlilumove,[NH3+]CCSc1ccccc1,9.0,8.923143617021278,0.07685638297872188,8.923143617021278,0.07685638297872188,10,1,base-only,7-10
avlilumove,[NH3+]Cc1cc(-c2ccccc2)nc2ccccc12,8.37,8.64512658227848,0.27512658227848164,8.64512658227848,0.27512658227848164,18,3,base-only,7-10
avlilumove,c1ccc(N2CC[NH2+]CC2)cc1,9.0,8.831307474137933,0.16869252586206684,8.831307474137933,0.16869252586206684,12,2,base-only,7-10
avlilumove,c1cnc(N2CC[NH2+]CC2)nc1,8.9,8.64512658227848,0.2548734177215195,8.64512658227848,0.2548734177215195,12,2,base-only,7-10
